id_alojamiento,tipo_alojamiento,restaurante,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
658,VIVIENDA TURISTICA,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    ISLA DE JAVA                                      ,78,441900.62,4482609.5,40.49215358488922,-3.6855865456589507
659,PENSION,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,27,441479.62,4482036.5,40.48696220590608,-3.6905011957865104
660,VIVIENDA TURISTICA,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    FUENTE CHICA                                      ,23,441239.22,4482884.5,40.49458432720216,-3.6934161857921226
661,PENSION,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,19,441508.62,4481925.5,40.48596431856721,-3.690148796091269
662,VIVIENDA TURISTICA,NO,EL PILAR            ,84,FUENCARRAL-EL PARDO ,8,PLAZA                    MONDARIZ                                          ,9,440255.62,4481033.5,40.477839630301915,-3.704848030245337
663,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,EL GOLOSO           ,88,FUENCARRAL-EL PARDO ,8,CALLE                    ERASMO DE ROTTERDAM                               ,7,440968.66,4488906.5,40.548813232297235,-3.6971705621730466
664,VIVIENDA TURISTICA,NO,EL PILAR            ,84,FUENCARRAL-EL PARDO ,8,CALLE                    SARRIA                                            ,24,439469.62,4480668.5,40.47449466043754,-3.7140855293428734
665,HOTEL,SI,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    MARIA TUBAU                                       ,16,442724.62,4484885.5,40.51271394924754,-3.6760696170522307
666,HOTEL,SI,LA PAZ              ,85,FUENCARRAL-EL PARDO ,8,CALLE                    ALFREDO MARQUERIE                                 ,43,440375.62,4482004.5,40.48659538143143,-3.7035237210158765
667,HOTEL,SI,EL GOLOSO           ,88,FUENCARRAL-EL PARDO ,8,AUTOVIA                  M-607                                             ,1390,441952.62,4486213.5,40.524623364983185,-3.685303379476751
668,VIVIENDA TURISTICA,NO,PEÃÂA GRANDE         ,83,FUENCARRAL-EL PARDO ,8,PLAZA                    FERMIN CABALLERO                                  ,76,439438.62,4481471.5,40.48172610905098,-3.7145279021752273
669,VIVIENDA TURISTICA,NO,EL PILAR            ,84,FUENCARRAL-EL PARDO ,8,AVENIDA                  PUERTO DE MASPALOMAS                              ,20,439517.62,4481194.5,40.47923655369414,-3.713569473771029
670,VIVIENDA TURISTICA,NO,EL PILAR            ,84,FUENCARRAL-EL PARDO ,8,PLAZA                    PADRON                                            ,2,440157.62,4480920.5,40.476814628051,-3.705993461261265
671,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,LA PAZ              ,85,FUENCARRAL-EL PARDO ,8,CALLE                    FINISTERRE                                        ,20,440506.62,4481069.5,40.478181951731564,-3.7018903889297623
672,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,EL GOLOSO           ,88,FUENCARRAL-EL PARDO ,8,CALLE                    ERASMO DE ROTTERDAM                               ,5,440799.66,4488848.5,40.54827869192239,-3.6991609072813816
673,PENSION,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,27,441492.62,4482051.5,40.487098248002695,-3.6903491996552265
674,VIVIENDA TURISTICA,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    FUENTE CHICA                                      ,23,441242.62,4482884.5,40.494584567916284,-3.693376066325648
675,VIVIENDA TURISTICA,NO,EL PILAR            ,84,FUENCARRAL-EL PARDO ,8,PLAZA                    VILLAFRANCA DE LOS BARROS                         ,4,439679.62,4481438.5,40.48144637615443,-3.7116815547476403
676,CASA DE HUESPEDES,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    SAN MODESTO                                       ,42,441295.62,4481932.5,40.486012343148204,-3.6926624901463434
677,CASA DE HUESPEDES,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,33,441489.62,4482098.5,40.487521430732336,-3.6903889338796305
678,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    FRANCISCO SANCHA                                  ,10,441839.62,4482000.5,40.4866632026958,-3.6862504243521967
679,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    XAUDARO                                           ,13,441425.62,4482305.5,40.48938165280293,-3.6911631753804404
680,VIVIENDA TURISTICA,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    MATARO                                            ,28,441067.62,4482719.5,40.49308577963064,-3.6954256920964763
681,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    MANUEL TOVAR                                      ,14,441727.62,4482145.5,40.48796156551864,-3.687585183740023
682,HOTEL,SI,LA PAZ              ,85,FUENCARRAL-EL PARDO ,8,PASEO                    CASTELLANA                                        ,259,441698.62,4480886.5,40.47661795487265,-3.68781157094994
683,VIVIENDA TURISTICA,NO,FUENTELARREINA      ,82,FUENCARRAL-EL PARDO ,8,CALLE                    CANTALEJO                                         ,3,437151.62,4480811.5,40.47561067606576,-3.741443343493971
684,HOTEL,SI,FUENTELARREINA      ,82,FUENCARRAL-EL PARDO ,8,CALLE                    ARROYOFRESNO                                      ,17,437006.62,4480754.5,40.47508621741384,-3.743148159109789
685,HOTEL,SI,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CARRETERA                FUENCARRAL A ALCOBENDAS                           ,22,442950.62,4485109.5,40.51474740125139,-3.6734223117831477
686,HOTEL,SI,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,AVENIDA                  BURGOS                                            ,131,443680.62,4483265.5,40.4981857970465,-3.6646417949999903
687,HOTEL,SI,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    XAUDARO                                           ,4,441699.62,4482335.5,40.48967119344147,-3.6879330246739017
688,VIVIENDA TURISTICA,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    ISLA DE JAVA                                      ,78,441899.53,4482612.5,40.49218053375509,-3.6855996821041517
689,VIVIENDA TURISTICA,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    MATARO                                            ,25,441234.62,4482718.5,40.49308861201815,-3.693455069666407
690,CASA DE HUESPEDES,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,13,441463.62,4481910.5,40.485826021077216,-3.6906783362354627
691,CAMPING Y APARCAMIENTO PARA CARAVANAS,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,CALLE                    FORESTA                                           ,21,443442.97,4483410.5,40.49947585396641,-3.6674591389308087
692,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,MIRASIERRA          ,87,FUENCARRAL-EL PARDO ,8,CALLE                    MARBELLA                                          ,60,440159.62,4482903.5,40.49467834770056,-3.706157066174346
693,VIVIENDA TURISTICA,NO,VALVERDE            ,86,FUENCARRAL-EL PARDO ,8,AVENIDA                  LLANO CASTELLANO                                  ,7,441940.47,4481798.5,40.48485056526909,-3.685042046426907
694,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  MEMORIA                                           ,3,438491.62,4476662.5,40.43833529054541,-3.7252341221609724
695,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    CADARSO                                           ,19,439323.6,4474837.5,40.4219560310822,-3.7152509239283984
698,HOTEL,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PASEO                    ILUSTRACION                                       ,21,439091.6,4474743.5,40.42109228785331,-3.717976524090886
700,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,PASEO                    JUAN XXIII                                        ,13,439181.62,4477819.5,40.44880876208538,-3.717209838883064
701,HOTEL,SI,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,CALLE                    PROCION                                           ,12,432121.66,4479989.5,40.467810079263,-3.8006902082116127
702,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    RAMIRO DE MAEZTU                                  ,4,438904.62,4477850.5,40.44906771019645,-3.720479140634223
703,VIVIENDA TURISTICA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARQUES DE URQUIJO                                ,21,439045.6,4475701.5,40.4297189940988,-3.718610564878239
704,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  SENECA                                            ,6,438387.62,4476442.5,40.43634574498847,-3.7264389423387447
706,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  SENECA                                            ,14,437940.62,4476306.5,40.43508736865608,-3.731695595067899
707,VIVIENDA TURISTICA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    ALTAMIRANO                                        ,36,438916.62,4475794.5,40.43054731583604,-3.7201399735530183
708,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  SENECA                                            ,8,438178.62,4476461.5,40.43650139453854,-3.728904810235116
709,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,TRAVESIA                 ANTONIO NEBRIJA                                   ,4,438322.62,4476520.5,40.437043581687256,-3.727212835102047
710,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    DON RAMON MENENDEZ PIDAL                          ,2,439030.62,4477701.5,40.447734710696885,-3.718979067865588
711,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,PASEO                    JUAN XXIII                                        ,3,438929.62,4477384.5,40.44487163663613,-3.720139537247807
712,HOTEL,SI,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,CALLE                    DARIO APARICIO                                    ,30,434847.66,4480299.5,40.470820904704226,-3.7685690589200966
713,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    RECTOR ROYO-VILLANOVA                             ,4,439366.62,4478060.5,40.45099330016157,-3.715051371031372
714,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    RECTOR ROYO-VILLANOVA                             ,6,439264.62,4478047.5,40.45086874442987,-3.716252927757085
715,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    PINTOR EL GRECO                                   ,1,437598.62,4476861.5,40.440061427118074,-3.7357820492353846
716,HOSTAL,NO,EL PLANTIO          ,96,MONCLOA-ARAVACA     ,9,CALLE                    BURGOHONDO                                        ,8,429370.66,4480546.5,40.472598265496266,-3.8331997154085307
717,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  SENECA                                            ,8,438193.62,4476411.5,40.436052089871474,-3.728723103277835
718,HOTEL,SI,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CUESTA                   SAN VICENTE                                       ,14,439370.6,4474745.5,40.4211306803985,-3.714688159561958
719,HOTEL,SI,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARQUES DE URQUIJO                                ,4,439191.6,4475796.5,40.43058547993377,-3.7168985408402384
720,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  GREGORIO DEL AMO                                  ,4,438951.62,4477576.5,40.44660286404353,-3.7198985874650257
721,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    RAMIRO DE MAEZTU                                  ,2,439176.62,4477892.5,40.44946600903223,-3.717275789417621
722,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PASEO                    REY                                               ,6,439090.6,4474707.5,40.42076791092953,-3.717984863075076
724,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  SENECA                                            ,4,438447.62,4476494.5,40.436818624524115,-3.725736604862291
725,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,PASEO                    JUAN XXIII                                        ,15,439243.62,4477896.5,40.44950694226042,-3.7164861155393427
726,HOTEL,SI,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,CAMINO                   ZARZUELA                                          ,3,433424.66,4479622.5,40.46460950443809,-3.7852829486067194
727,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  GREGORIO DEL AMO                                  ,2,439044.62,4477616.5,40.446970023867905,-3.7188058278090756
728,VIVIENDA TURISTICA,NO,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,CALLE                    FLORIDA                                           ,45,438585.62,4474970.5,40.42310000905677,-3.7239623921924303
729,HOTEL,SI,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    VASCOS                                            ,27,439673.62,4477826.5,40.448907670899096,-3.711408946330794
730,HOTEL,SI,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PLAZA                    ESPAÃÂA                                            ,18,439562.6,4475079.5,40.42415346867338,-3.712456809392877
731,HOTEL,NO,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    FLORIDA                                           ,13,438773.6,4474784.5,40.42143829551582,-3.72172871302848
732,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  GREGORIO DEL AMO                                  ,5,438797.62,4477423.5,40.445213257427774,-3.7216997168515804
733,VIVIENDA TURISTICA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    TUTOR                                             ,59,439012.62,4475972.5,40.43215785838117,-3.7190253490584646
