id_centro_edu,centro_edu,tipo_edu,Pub_Priv,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
100,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    SANTA CRUZ DE MARCENADO                           ,4,440001.6,4475637.5,40.429211956418776,-3.7073347612136898
101,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    MONTSERRAT                                        ,32,439790.6,4475494.5,40.42790850409834,-3.7098085635821367
102,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    BALTASAR GRACIAN                                  ,4,439733.6,4475669.5,40.42948085360831,-3.7104970779231214
103,EDUCACION UNIVERSITARIA PRIVADA,UNIVERSITARIA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    ALBERTO AGUILERA                                  ,25,439545.6,4475743.5,40.43013383611571,-3.712720336589861
104,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    RIBERA DE CURTIDORES                              ,2,439965.6,4473450.5,40.40950785818251,-3.7075527050900092
105,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PALACIO             ,1,CENTRO              ,1,CALLE                    JACOMETREZO                                       ,8,439950.6,4474651.5,40.42032594416007,-3.707842848252579
106,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    DUQUE DE LIRIA                                    ,6,439574.6,4475306.5,40.42619925644501,-3.712336932699947
107,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PALACIO             ,1,CENTRO              ,1,CALLE                    FACTOR                                            ,4,439553.6,4474117.5,40.41548668664537,-3.712471465338513
108,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PALACIO             ,1,CENTRO              ,1,CALLE                    FACTOR                                            ,4,439553.6,4474126.5,40.41556776275014,-3.7124723205415027
109,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CORTES              ,3,CENTRO              ,1,PLAZA                    ANGEL                                             ,2,440380.6,4473999.5,40.41448334000547,-3.7027133977575324
110,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    MAGDALENA                                         ,11,440435.6,4473769.5,40.4124153276971,-3.7020436437499797
111,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    BUENAVISTA                                        ,16,440709.6,4473525.5,40.41023681916589,-3.698791689650601
112,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    EL ESCORIAL                                       ,3,440375.6,4475023.5,40.42370765438324,-3.7028683239636333
113,"CENTRO PUBLICO DE SECUNDARIA, BACHILLERATO Y/O FP","SECUNDARIA, BACH, FP",PUBLICO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    REYES                                             ,4,439909.6,4475104.5,40.4244038138258,-3.7083689143135774
114,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    VALVERDE                                          ,39,440479.6,4474965.5,40.4231926098008,-3.7016370024633827
115,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    MADERA                                            ,46,440374.6,4475165.5,40.42498678417639,-3.7028934272172904
116,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    SANTA ANA                                         ,9,439912.6,4473492.5,40.40988239007945,-3.7081812727069927
117,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    LUIS VELEZ DE GUEVARA                             ,9,440407.6,4473822.5,40.412890772949574,-3.7023786008564086
118,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    MAGDALENA                                         ,7,440425.6,4473770.5,40.41242362050072,-3.702161591953389
119,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    ESPADA                                            ,6,440209.6,4473690.5,40.411687454413006,-3.704699731889785
120,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    JUANELO                                           ,3,440201.6,4473659.5,40.411407616927875,-3.7047911009320544
121,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CORTES              ,3,CENTRO              ,1,CALLE                    ALAMEDA                                           ,14,441126.6,4473646.5,40.41135644487283,-3.693888501456026
122,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,PLAZA                    GENERAL VARA DE REY                               ,8,439873.6,4473420.5,40.40923096395531,-3.7086340842802032
123,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    MIRA EL SOL                                       ,1,440217.6,4473255.5,40.40776934000017,-3.7045645804012994
124,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    MESON DE PAREDES                                  ,67,440391.6,4473222.5,40.407484536993934,-3.7025109613444265
125,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    DOCTOR FOURQUET                                   ,4,440979.6,4473382.5,40.40896779149329,-3.695596451422388
126,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    SANTA ISABEL                                      ,46,440882.6,4473466.5,40.40971762226478,-3.69674738776667
127,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    SANTA ISABEL                                      ,50,441008.6,4473344.5,40.40862752407937,-3.695251167369366
128,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    ARGUMOSA                                          ,28,440917.6,4473209.5,40.40740492310659,-3.696311051322539
129,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    DOCTOR PIGA                                       ,5,440712.72,4473360.0,40.408746135936866,-3.6987395001650736
130,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,CORTES              ,3,CENTRO              ,1,CALLE                    CERVANTES                                         ,19,440925.6,4473983.5,40.4143780657685,-3.696288636039404
131,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CORTES              ,3,CENTRO              ,1,CALLE                    LOS MADRAZO                                       ,18,440851.6,4474335.5,40.41754379685217,-3.6971935165817142
132,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    MINAS                                             ,17,440111.6,4475200.5,40.42528319016608,-3.7059968739899976
133,EDUCACION UNIVERSITARIA PUBLICA,UNIVERSITARIA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    SAN BERNARDO                                      ,44,440002.6,4475113.5,40.4244916015364,-3.707273522803573
134,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,JUSTICIA            ,4,CENTRO              ,1,CALLE                    FERNANDO VI                                       ,1,440868.6,4475266.5,40.42593189638354,-3.697079716876483
135,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    VELARDE                                           ,5,440411.6,4475356.5,40.426710050769664,-3.7024751851535465
136,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,SOL                 ,6,CENTRO              ,1,CALLE                    CONCEPCION JERONIMA                               ,6,440205.6,4473952.5,40.414047387600036,-3.7047714972873216
137,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    MANZANA                                           ,15,439896.6,4475052.5,40.42393443539585,-3.7085172369733246
138,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    ESTRELLA                                          ,7,440062.6,4474844.5,40.42207265159077,-3.7065409139769816
139,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,JUSTICIA            ,4,CENTRO              ,1,CALLE                    SAN MARCOS                                        ,32,440795.6,4474744.5,40.42122428243738,-3.697891625966732
140,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    MANZANA                                           ,5,439943.6,4475049.5,40.423910803922006,-3.707962943402684
142,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CORTES              ,3,CENTRO              ,1,CALLE                    NUÃÂEZ DE ARCE                                     ,14,440494.6,4474080.5,40.41522118513873,-3.7013773912256904
143,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PALACIO             ,1,CENTRO              ,1,CARRERA                  SAN FRANCISCO                                     ,11,439515.6,4473597.5,40.41079952719752,-3.712869895140696
144,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CORTES              ,3,CENTRO              ,1,CALLE                    FUCAR                                             ,13,440983.6,4473639.5,40.41128325888151,-3.6955731485824668
145,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    DOCTOR FOURQUET                                   ,27,440751.6,4473190.5,40.407221964074814,-3.6982655249709175
146,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    BUENAVISTA                                        ,32,440642.6,4473459.5,40.409637483922445,-3.6995751334676763
147,EDUCACION UNIVERSITARIA PRIVADA,UNIVERSITARIA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    SANTA CRUZ DE MARCENADO                           ,31,439488.6,4475680.5,40.42956216041256,-3.7133862851213495
149,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    SAN VICENTE FERRER                                ,15,440404.6,4475231.5,40.42558349200549,-3.7025459839665578
154,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    LUIS VELEZ DE GUEVARA                             ,9,440407.6,4473829.5,40.41295383230815,-3.7023792565317573
155,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,JUSTICIA            ,4,CENTRO              ,1,CALLE                    SAGASTA                                           ,20,440745.6,4475467.5,40.42773384658997,-3.698548352941761
156,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CORTES              ,3,CENTRO              ,1,CALLE                    PRADO                                             ,12,440695.6,4474021.5,40.41470403144728,-3.6990029145534242
157,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,JUSTICIA            ,4,CENTRO              ,1,CALLE                    MEJIA LEQUERICA                                   ,21,440670.5,4475469.0,40.42774200669927,-3.699433782052896
158,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    PALMA                                             ,42,440168.6,4475335.5,40.42650343253682,-3.7053376795880757
159,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    SAN VICENTE FERRER                                ,64,439994.6,4475298.5,40.426157587981635,-3.7073852827061198
160,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    DOS AMIGOS                                        ,3,439765.47,4475139.0,40.424704183102754,-3.7100711192466562
161,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PALACIO             ,1,CENTRO              ,1,CUESTA                   DESCARGAS                                         ,14,439276.6,4473387.5,40.40889035014907,-3.7156665036808065
162,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    LUNA                                              ,19,440008.6,4474941.5,40.42294258017258,-3.7071865699781483
163,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    VALVERDE                                          ,5,440426.6,4474706.5,40.42085562405967,-3.702237468031632
164,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,UNIVERSIDAD         ,5,CENTRO              ,1,CALLE                    NAO                                               ,4,440283.6,4474822.5,40.42189035564334,-3.703933891154391
165,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EMBAJADORES         ,2,CENTRO              ,1,CALLE                    CABEZA                                            ,26,440446.6,4473708.5,40.41186659740638,-3.701908293942542
166,CENTRO DE INFANTIL Y PRIMARIA PUBLICO,INFANTIL Y PRIMARIA,PUBLICO,PALACIO             ,1,CENTRO              ,1,CALLE                    ALFONSO VI                                        ,1,439577.6,4473844.5,40.41302912018798,-3.71216267292854
