id_alojamiento,tipo_alojamiento,restaurante,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,restaurante,geometry
621,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALLEHERMOSO        ,6,CHAMBERI            ,7,AVENIDA                  VALLE                                             ,23,439078.62,4477222.5,NO,POINT (-3.718367129369269 40.44342320727116)
622,VIVIENDA TURISTICA,NO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    DONOSO CORTES                                     ,73,439278.62,4476446.5,NO,POINT (-3.7159347991389144 40.43644731058747)
623,HOTEL,SI,TRAFALGAR           ,3,CHAMBERI            ,7,PLAZA                    SANTA ENGRACIA                                    ,1,440956.12,4475518.0,SI,POINT (-3.6960714032029616 40.428203742453526)
624,VIVIENDA TURISTICA,NO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    MAUDES                                            ,60,440931.6,4477379.5,NO,POINT (-3.696533485299771 40.44497123929583)
625,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    PONZANO                                           ,66,440730.6,4477139.5,NO,POINT (-3.6988811134234947 40.44279490939294)
626,HOTEL,SI,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    ZURBANO                                           ,81,441231.6,4476715.5,SI,POINT (-3.6929347119563136 40.439010886900775)
627,APART-HOTEL,NO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    TRAFALGAR                                         ,35,440478.6,4476161.5,NO,POINT (-3.7017607709744422 40.43396665238823)
628,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    CEA BERMUDEZ                                      ,59,439314.62,4476722.5,NO,POINT (-3.7155367320869876 40.43893626094967)
629,VIVIENDA TURISTICA,NO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    HARTZENBUSCH                                      ,5,440427.6,4475760.5,NO,POINT (-3.702324436673739 40.43035061267899)
630,HOTEL,SI,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    ARCIPRESTE DE HITA                                ,10,439142.62,4476145.5,SI,POINT (-3.717509362100762 40.43372583657291)
631,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    MELQUIADES ALVAREZ                                ,21,439771.6,4477113.5,NO,POINT (-3.7101859761512377 40.442491776843035)
632,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    ISAAC PERAL                                       ,60,439037.62,4477176.5,NO,POINT (-3.718846138846876 40.443005815709036)
633,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    OLIVOS                                            ,7,439188.62,4477315.5,NO,POINT (-3.7170790410187133 40.44426904134001)
634,VIVIENDA TURISTICA,NO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    RODRIGUEZ SAN PEDRO                               ,62,439367.6,4475944.5,NO,POINT (-3.7148378660307255 40.431931574594856)
635,HOSTAL,NO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    COVARRUBIAS                                       ,21,440798.6,4475767.5,NO,POINT (-3.6979515201441426 40.43044015889064)
636,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    NICASIO GALLEGO                                   ,12,440721.6,4475655.5,NO,POINT (-3.6988487987993093 40.42942572766382)
637,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    POETA ANGELA FIGUERA                              ,12,439258.62,4477403.5,NO,POINT (-3.716262087386873 40.445066897776485)
638,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    MAESTRO ANGEL LLORCA                              ,13,439434.62,4477347.5,NO,POINT (-3.71418150977259 40.444575266824124)
639,VIVIENDA TURISTICA,NO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    ANDRES MELLADO                                    ,33,439390.3,4476163.0,NO,POINT (-3.7145910962298507 40.433901569806885)
640,HOTEL,SI,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    ORFILA                                            ,6,441193.6,4475417.5,SI,POINT (-3.693262637415189 40.42731521224137)
641,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    AMAPOLAS                                          ,3,439290.62,4477327.5,NO,POINT (-3.71587750772657 40.444384596377844)
642,HOTEL,SI,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    ZURBANO                                           ,36,441194.6,4475824.5,SI,POINT (-3.693288499336436 40.43098173099962)
643,HOTEL,SI,RIOS ROSAS          ,5,CHAMBERI            ,7,PASEO                    CASTELLANA                                        ,57,441350.6,4476697.5,SI,POINT (-3.691530025569606 40.43885713601134)
644,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    GONZALO DE CORDOBA                                ,15,440434.6,4476007.5,NO,POINT (-3.7022650635536176 40.432576201376)
645,VIVIENDA TURISTICA,NO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,57,439305.62,4476445.5,NO,POINT (-3.7156163839673773 40.43644027309043)
646,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALLEHERMOSO        ,6,CHAMBERI            ,7,AVENIDA                  MONCLOA                                           ,9,439214.62,4477543.5,NO,POINT (-3.7167942946834525 40.446324858060294)
647,VIVIENDA TURISTICA,NO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,18,439307.6,4476046.5,NO,POINT (-3.715554935756474 40.43284605796413)
648,VIVIENDA TURISTICA,NO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    HILARION ESLAVA                                   ,60,439246.62,4476664.5,NO,POINT (-3.7163329098142293 40.43840880786242)
649,HOTEL,SI,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    ALBERTO AGUILERA                                  ,18,439908.6,4475726.5,SI,POINT (-3.7084394931715177 40.43000699487017)
650,HOTEL,SI,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    BRETON DE LOS HERREROS                            ,29,440778.6,4476787.5,SI,POINT (-3.6982823441445096 40.43962735751947)
651,VIVIENDA TURISTICA,NO,EL PILAR            ,4,FUENCARRAL-EL PARDO ,8,CALLE                    PONFERRADA                                        ,35,439541.62,4480756.5,NO,POINT (-3.713244586129237 40.47529264058112)
652,HOSTAL,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,17,441491.62,4481935.5,NO,POINT (-3.6903502909056427 40.486053204554025)
653,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    FRANCISCO SANCHA                                  ,6,441898.62,4481963.5,NO,POINT (-3.6855509228574483 40.48633402330463)
654,VIVIENDA TURISTICA,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    MATARO                                            ,28,441085.62,4482719.5,NO,POINT (-3.6952132997310474 40.493087057495465)
655,CASA DE HUESPEDES,NO,EL PILAR            ,4,FUENCARRAL-EL PARDO ,8,PLAZA                    VILLAFRANCA DE LOS BARROS                         ,2,439651.22,4481472.5,NO,POINT (-3.7120198398660196 40.48175059655258)
656,VIVIENDA TURISTICA,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    MATARO                                            ,28,441076.62,4482719.5,NO,POINT (-3.6953194959154625 40.493086418611846)
657,PENSION,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,33,441501.62,4482094.5,NO,POINT (-3.69024698134358 40.487486242873686)
658,VIVIENDA TURISTICA,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    ISLA DE JAVA                                      ,78,441900.62,4482609.5,NO,POINT (-3.6855865456589507 40.49215358488922)
659,PENSION,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,27,441479.62,4482036.5,NO,POINT (-3.6905011957865104 40.48696220590608)
660,VIVIENDA TURISTICA,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    FUENTE CHICA                                      ,23,441239.22,4482884.5,NO,POINT (-3.6934161857921226 40.49458432720216)
661,PENSION,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,19,441508.62,4481925.5,NO,POINT (-3.690148796091269 40.48596431856721)
662,VIVIENDA TURISTICA,NO,EL PILAR            ,4,FUENCARRAL-EL PARDO ,8,PLAZA                    MONDARIZ                                          ,9,440255.62,4481033.5,NO,POINT (-3.704848030245337 40.477839630301915)
663,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,EL GOLOSO           ,8,FUENCARRAL-EL PARDO ,8,CALLE                    ERASMO DE ROTTERDAM                               ,7,440968.66,4488906.5,NO,POINT (-3.6971705621730466 40.548813232297235)
664,VIVIENDA TURISTICA,NO,EL PILAR            ,4,FUENCARRAL-EL PARDO ,8,CALLE                    SARRIA                                            ,24,439469.62,4480668.5,NO,POINT (-3.7140855293428734 40.47449466043754)
665,HOTEL,SI,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    MARIA TUBAU                                       ,16,442724.62,4484885.5,SI,POINT (-3.6760696170522307 40.51271394924754)
666,HOTEL,SI,LA PAZ              ,5,FUENCARRAL-EL PARDO ,8,CALLE                    ALFREDO MARQUERIE                                 ,43,440375.62,4482004.5,SI,POINT (-3.7035237210158765 40.48659538143143)
667,HOTEL,SI,EL GOLOSO           ,8,FUENCARRAL-EL PARDO ,8,AUTOVIA                  M-607                                             ,1390,441952.62,4486213.5,SI,POINT (-3.685303379476751 40.524623364983185)
668,VIVIENDA TURISTICA,NO,PEÃA GRANDE         ,3,FUENCARRAL-EL PARDO ,8,PLAZA                    FERMIN CABALLERO                                  ,76,439438.62,4481471.5,NO,POINT (-3.7145279021752273 40.48172610905098)
669,VIVIENDA TURISTICA,NO,EL PILAR            ,4,FUENCARRAL-EL PARDO ,8,AVENIDA                  PUERTO DE MASPALOMAS                              ,20,439517.62,4481194.5,NO,POINT (-3.713569473771029 40.47923655369414)
670,VIVIENDA TURISTICA,NO,EL PILAR            ,4,FUENCARRAL-EL PARDO ,8,PLAZA                    PADRON                                            ,2,440157.62,4480920.5,NO,POINT (-3.705993461261265 40.476814628051)
671,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,LA PAZ              ,5,FUENCARRAL-EL PARDO ,8,CALLE                    FINISTERRE                                        ,20,440506.62,4481069.5,NO,POINT (-3.7018903889297623 40.478181951731564)
672,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,EL GOLOSO           ,8,FUENCARRAL-EL PARDO ,8,CALLE                    ERASMO DE ROTTERDAM                               ,5,440799.66,4488848.5,NO,POINT (-3.6991609072813816 40.54827869192239)
673,PENSION,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,27,441492.62,4482051.5,NO,POINT (-3.6903491996552265 40.487098248002695)
674,VIVIENDA TURISTICA,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    FUENTE CHICA                                      ,23,441242.62,4482884.5,NO,POINT (-3.693376066325648 40.494584567916284)
675,VIVIENDA TURISTICA,NO,EL PILAR            ,4,FUENCARRAL-EL PARDO ,8,PLAZA                    VILLAFRANCA DE LOS BARROS                         ,4,439679.62,4481438.5,NO,POINT (-3.7116815547476403 40.48144637615443)
676,CASA DE HUESPEDES,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    SAN MODESTO                                       ,42,441295.62,4481932.5,NO,POINT (-3.6926624901463434 40.486012343148204)
677,CASA DE HUESPEDES,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,33,441489.62,4482098.5,NO,POINT (-3.6903889338796305 40.487521430732336)
678,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    FRANCISCO SANCHA                                  ,10,441839.62,4482000.5,NO,POINT (-3.6862504243521967 40.4866632026958)
679,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    XAUDARO                                           ,13,441425.62,4482305.5,NO,POINT (-3.6911631753804404 40.48938165280293)
680,VIVIENDA TURISTICA,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    MATARO                                            ,28,441067.62,4482719.5,NO,POINT (-3.6954256920964763 40.49308577963064)
681,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    MANUEL TOVAR                                      ,14,441727.62,4482145.5,NO,POINT (-3.687585183740023 40.48796156551864)
682,HOTEL,SI,LA PAZ              ,5,FUENCARRAL-EL PARDO ,8,PASEO                    CASTELLANA                                        ,259,441698.62,4480886.5,SI,POINT (-3.68781157094994 40.47661795487265)
683,VIVIENDA TURISTICA,NO,FUENTELARREINA      ,2,FUENCARRAL-EL PARDO ,8,CALLE                    CANTALEJO                                         ,3,437151.62,4480811.5,NO,POINT (-3.741443343493971 40.47561067606576)
684,HOTEL,SI,FUENTELARREINA      ,2,FUENCARRAL-EL PARDO ,8,CALLE                    ARROYOFRESNO                                      ,17,437006.62,4480754.5,SI,POINT (-3.743148159109789 40.47508621741384)
685,HOTEL,SI,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CARRETERA                FUENCARRAL A ALCOBENDAS                           ,22,442950.62,4485109.5,SI,POINT (-3.6734223117831477 40.51474740125139)
686,HOTEL,SI,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,AVENIDA                  BURGOS                                            ,131,443680.62,4483265.5,SI,POINT (-3.6646417949999903 40.4981857970465)
687,HOTEL,SI,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    XAUDARO                                           ,4,441699.62,4482335.5,SI,POINT (-3.6879330246739017 40.48967119344147)
688,VIVIENDA TURISTICA,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    ISLA DE JAVA                                      ,78,441899.53,4482612.5,NO,POINT (-3.6855996821041517 40.49218053375509)
689,VIVIENDA TURISTICA,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    MATARO                                            ,25,441234.62,4482718.5,NO,POINT (-3.693455069666407 40.49308861201815)
690,CASA DE HUESPEDES,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    VIRGEN DE ARANZAZU                                ,13,441463.62,4481910.5,NO,POINT (-3.6906783362354627 40.485826021077216)
691,CAMPING Y APARCAMIENTO PARA CARAVANAS,NO,VALVERDE            ,6,FUENCARRAL-EL PARDO ,8,CALLE                    FORESTA                                           ,21,443442.97,4483410.5,NO,POINT (-3.6674591389308087 40.49947585396641)
