NMT;anio;mes;dia;tipo;LAEQ;DIRECCION;X (ETRS89);Y (ETRS89)
29;2021;10;13;D;55.9;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;10;13;E;56;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;10;13;N;49.2;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;10;13;T;54.6;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
30;2021;10;13;D;59.4;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;10;13;E;59.2;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;10;13;N;50.7;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;10;13;T;57.9;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
47;2021;10;13;D;58.1;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;10;13;E;55.8;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;10;13;N;49.7;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;10;13;T;56.2;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
48;2021;10;13;D;60.2;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;10;13;E;60.6;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;10;13;N;52.9;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;10;13;T;59;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
50;2021;10;13;D;65.5;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;10;13;E;63.8;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;10;13;N;58.7;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;10;13;T;63.9;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
55;2021;10;13;D;57.2;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;10;13;E;54.1;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;10;13;N;50.7;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;10;13;T;55.3;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
86;2021;10;13;D;56.3;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;10;13;E;53.8;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;10;13;N;47.4;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;10;13;T;54.3;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
1;2021;10;14;D;63.6;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;10;14;E;63.3;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;10;14;N;58.3;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;10;14;T;62.4;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
2;2021;10;14;D;68.9;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;10;14;E;69.1;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;10;14;N;64.5;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;10;14;T;67.9;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
3;2021;10;14;D;62.8;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;10;14;E;63.1;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;10;14;N;57.6;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;10;14;T;61.9;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
5;2021;10;14;D;61.4;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;10;14;E;60.3;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;10;14;N;55.6;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;10;14;T;60;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
6;2021;10;14;D;70.5;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;10;14;E;69.1;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;10;14;N;63.3;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;10;14;T;68.9;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
8;2021;10;14;D;64.9;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;10;14;E;64.7;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;10;14;N;59.8;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;10;14;T;63.7;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
10;2021;10;14;D;65.4;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;10;14;E;66;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;10;14;N;57.9;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;10;14;T;64.2;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
12;2021;10;14;D;63.5;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;10;14;E;63.1;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;10;14;N;56.9;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;10;14;T;62.1;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
13;2021;10;14;D;58.1;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;10;14;E;57.3;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;10;14;N;50.2;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;10;14;T;56.5;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
14;2021;10;14;D;65.5;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;10;14;E;63.8;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;10;14;N;59.8;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;10;14;T;63.9;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
16;2021;10;14;D;57.2;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;10;14;E;56.9;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;10;14;N;48.6;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;10;14;T;55.6;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
17;2021;10;14;D;56.8;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;10;14;E;57.4;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;10;14;N;48;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;10;14;T;55.5;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
18;2021;10;14;D;55.5;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;10;14;E;53.9;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;10;14;N;50.6;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;10;14;T;54.1;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
19;2021;10;14;D;61.2;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;10;14;E;60.3;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;10;14;N;54.3;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;10;14;T;59.5;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
20;2021;10;14;D;61;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;10;14;E;59.4;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;10;14;N;51.8;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;10;14;T;59.2;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
24;2021;10;14;D;48;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;10;14;E;46.1;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;10;14;N;41.9;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;10;14;T;46.4;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
25;2021;10;14;D;67.8;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;10;14;E;67.4;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;10;14;N;62.7;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;10;14;T;66.6;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
26;2021;10;14;D;61.3;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;10;14;E;60.4;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;10;14;N;56.5;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;10;14;T;60;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
27;2021;10;14;D;60.2;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;10;14;E;59.2;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;10;14;N;54.1;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;10;14;T;58.8;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
28;2021;10;14;D;67.4;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;10;14;E;66;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;10;14;N;59.7;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;10;14;T;65.7;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
29;2021;10;14;D;57;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;10;14;E;56.2;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;10;14;N;48.4;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;10;14;T;55.3;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
30;2021;10;14;D;59.9;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;10;14;E;60.1;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;10;14;N;51.6;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;10;14;T;58.5;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
47;2021;10;14;D;54.6;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;10;14;E;54.8;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;10;14;N;49.2;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;10;14;T;53.5;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
48;2021;10;14;D;61;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;10;14;E;60.6;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;10;14;N;53.9;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;10;14;T;59.6;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
50;2021;10;14;D;66.2;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;10;14;E;64.7;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;10;14;N;60;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;10;14;T;64.7;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
55;2021;10;14;D;55.4;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;10;14;E;53.8;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;10;14;N;49.5;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;10;14;T;53.9;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
86;2021;10;14;D;57.8;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;10;14;E;55.7;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;10;14;N;45.9;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;10;14;T;55.8;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
1;2021;10;15;D;64.8;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;10;15;E;63.4;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;10;15;N;59.6;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;10;15;T;63.5;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
2;2021;10;15;D;69.9;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;10;15;E;69.1;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;10;15;N;65.4;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;10;15;T;68.8;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
3;2021;10;15;D;62.3;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;10;15;E;65.4;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;10;15;N;59.7;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;10;15;T;62.5;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
5;2021;10;15;D;60.8;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;10;15;E;61.7;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;10;15;N;51.2;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;10;15;T;59.6;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
6;2021;10;15;D;70.8;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;10;15;E;69.5;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;10;15;N;64.9;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;10;15;T;69.3;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
8;2021;10;15;D;65.9;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;10;15;E;65.8;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;10;15;N;60.7;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;10;15;T;64.8;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
10;2021;10;15;D;64.9;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;10;15;E;64.4;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;10;15;N;59;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;10;15;T;63.6;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
12;2021;10;15;D;63.3;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;10;15;E;63.6;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;10;15;N;59;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;10;15;T;62.3;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
13;2021;10;15;D;57.9;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;10;15;E;57.1;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;10;15;N;50.7;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;10;15;T;56.4;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
14;2021;10;15;D;63.8;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;10;15;E;64.5;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;10;15;N;58.8;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;10;15;T;62.9;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
16;2021;10;15;D;59.3;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;10;15;E;59;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;10;15;N;49.8;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;10;15;T;57.8;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
17;2021;10;15;D;58.3;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;10;15;E;57.3;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;10;15;N;50;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;10;15;T;56.7;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
18;2021;10;15;D;55.2;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;10;15;E;58.1;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;10;15;N;47.8;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;10;15;T;54.8;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
19;2021;10;15;D;59.6;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;10;15;E;59.3;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;10;15;N;53.1;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;10;15;T;58.3;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
20;2021;10;15;D;60.2;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;10;15;E;61.2;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;10;15;N;52.1;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;10;15;T;59.1;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
24;2021;10;15;D;49.6;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;10;15;E;45.9;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;10;15;N;43.1;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;10;15;T;47.7;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
25;2021;10;15;D;67.7;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;10;15;E;67.1;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;10;15;N;63.1;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;10;15;T;66.5;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
26;2021;10;15;D;61.4;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;10;15;E;60.5;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;10;15;N;56.3;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;10;15;T;60.1;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
27;2021;10;15;D;59.2;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;10;15;E;56.9;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;10;15;N;54.4;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;10;15;T;57.6;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
28;2021;10;15;D;67.5;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;10;15;E;65.6;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;10;15;N;60;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;10;15;T;65.8;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
29;2021;10;15;D;56.7;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;10;15;E;56.7;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;10;15;N;49.7;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;10;15;T;55.4;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
30;2021;10;15;D;60.2;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;10;15;E;60.7;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;10;15;N;51.8;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;10;15;T;58.9;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
47;2021;10;15;D;54.8;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;10;15;E;55.9;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;10;15;N;50.7;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;10;15;T;54.1;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
48;2021;10;15;D;60.8;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;10;15;E;60.5;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;10;15;N;55.6;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;10;15;T;59.6;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
50;2021;10;15;D;65.8;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;10;15;E;64.7;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;10;15;N;60;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;10;15;T;64.4;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
55;2021;10;15;D;55.6;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;10;15;E;55;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;10;15;N;48.9;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;10;15;T;54.2;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
86;2021;10;15;D;56.3;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;10;15;E;60.1;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;10;15;N;46.8;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;10;15;T;58.1;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
1;2021;10;16;D;61.7;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;10;16;E;63.2;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;10;16;N;61.5;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;10;16;T;61.9;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
2;2021;10;16;D;67.8;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;10;16;E;67.5;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
